id;time_seconds;temperature
1620;399600;56.73376
1621;399900;56.73376
1622;400200;56.73376
1623;400500;56.73376
1624;400800;56.73376
1625;401100;56.73376
1626;401400;56.73376
1627;401700;56.73376
1628;402000;56.73376
1629;402300;56.73376
1630;402600;56.73376
1631;402900;56.73376
1632;403200;56.73376
1633;403500;56.73376
1634;403800;56.73376
1635;404100;56.77574
1636;404400;57.02162
1637;404700;57.20582
1638;405000;57.29243
1639;405300;57.33060
1640;405600;57.34724
1641;405900;57.35445
1642;406200;57.35758
1643;406500;57.35894
1644;406800;57.35953
1645;407100;57.36733
1646;407400;57.55715
1647;407700;57.77709
1648;408000;57.88734
1649;408300;57.93653
1650;408600;57.95806
1651;408900;57.96737
1652;409200;57.97142
1653;409500;57.97318
1654;409800;57.97394
1655;410100;58.06322
1656;410400;58.30467
1657;410700;58.44878
1658;411000;58.51451
1659;411300;58.54330
1660;411600;58.55583
1661;411900;58.56127
1662;412200;58.56363
1663;412500;58.56465
1664;412800;58.56509
1665;413100;58.56528
1666;413400;58.61138
1667;413700;58.84646
1668;414000;59.01531
1669;414300;59.09467
1670;414600;59.12951
1671;414900;59.14559
1672;415200;59.29860
1673;415500;59.71236
1674;415800;60.05960
1675;416100;60.22906
1676;416400;60.30406
1677;416700;60.33671
1678;417000;60.35092
1679;417300;60.35709
1680;417600;60.35976
1681;417900;60.38768
1682;418200;60.61666
1683;418500;60.77217
1684;418800;60.62616
1685;419100;60.48398
1686;419400;60.41547
1687;419700;60.38524
1688;420000;60.37198
1689;420300;60.36623
1690;420600;60.31993
1691;420900;60.08026
1692;421200;59.90513
1693;421500;59.82302
1694;421800;59.78691
1695;422100;59.77117
1696;422400;59.76435
1697;422700;59.87577
1698;423000;60.11681
1699;423300;60.25269
1700;423600;60.31420
1701;423900;60.34112
1702;424200;60.35284
1703;424500;60.35791
1704;424800;60.36012
1705;425100;60.36107
1706;425400;60.36148
1707;425700;60.36161
1708;426000;60.36161
1709;426300;60.36161
1710;426600;60.36161
1711;426900;60.36161
1712;427200;60.36161
1713;427500;60.36161
1714;427800;60.36161
1715;428100;60.36161
1716;428400;60.36161
1717;428700;60.36161
1718;429000;60.36161
1719;429300;60.36161
1720;429600;60.36161
1721;429900;60.36161
1722;430200;60.36161
1723;430500;60.36161
1724;430800;60.36161
1725;431100;60.36161
1726;431400;60.36161
1727;431700;60.36161
1728;432000;59.39304
1729;432300;59.17499
1730;432600;59.42870
1731;432900;59.66150
1732;433200;59.78792
1733;433500;59.84904
1734;433800;59.87815
1735;434100;59.89191
1736;434400;59.89846
1737;434700;59.90158
1738;435000;59.90304
1739;435300;59.90372
1740;435600;59.90406
1741;435900;59.90412
1742;436200;59.90412
1743;436500;59.90412
1744;436800;59.90412
1745;437100;59.90412
1746;437400;59.90412
1747;437700;59.90412
1748;438000;59.90412
1749;438300;59.90412
1750;438600;59.90412
1751;438900;59.90412
1752;439200;59.90412
1753;439500;59.90412
1754;439800;59.90412
1755;440100;59.90412
1756;440400;59.90412
1757;440700;59.90412
1758;441000;59.90412
1759;441300;59.90412
1760;441600;59.90412
1761;441900;59.90412
1762;442200;59.90412
1763;442500;59.90412
1764;442800;59.90412
1765;443100;59.90412
1766;443400;59.90412
1767;443700;59.90412
1768;444000;59.90412
1769;444300;59.90412
1770;444600;59.90733
1771;444900;60.09546
1772;445200;60.36388
1773;445500;60.52684
1774;445800;60.60322
1775;446100;60.64246
1776;446400;61.59896
1777;446700;61.60621
1778;447000;61.60949
1779;447300;61.61110
1780;447600;61.61181
1781;447900;61.61218
1782;448200;61.61228
1783;448500;61.62285
1784;448800;61.80532
1785;449100;62.03075
1786;449400;62.14905
1787;449700;62.20965
1788;450000;62.23709
1789;450300;62.25066
1790;450600;62.25681
1791;450900;62.25984
1792;451200;62.26121
1793;451500;62.26188
1794;451800;62.26220
1795;452100;62.26228
1796;452400;62.26228
1797;452700;62.26228
1798;453000;62.26228
1799;453300;62.26228
1800;453600;62.26228
1801;453900;62.26228
1802;454200;62.26228
1803;454500;62.26228
1804;454800;62.26228
1805;455100;62.26228
1806;455400;62.26228
1807;455700;62.26228
1808;456000;62.26228
1809;456300;62.26228
1810;456600;62.26228
1811;456900;62.29266
1812;457200;62.50372
1813;457500;62.69531
1814;457800;62.79512
1815;458100;62.84367
1816;458400;62.86671
1817;458700;62.87767
1818;459000;62.88284
1819;459300;62.88528
1820;459600;62.88644
1821;459900;62.88698
1822;460200;62.88725
1823;460500;62.88728
1824;460800;62.88728
1825;461100;62.88728
1826;461400;62.88728
1827;461700;62.88728
1828;462000;62.84742
1829;462300;62.62109
1830;462600;62.43975
1831;462900;62.34777
1832;463200;62.30250
1833;463500;62.28160
1834;463800;62.23310
1835;464100;61.99660
1836;464400;61.80199
1837;464700;61.70447
1838;465000;61.65550
1839;465300;61.52836
1840;465600;61.27421
1841;465900;61.12346
1842;466200;61.04415
1843;466500;60.95514
1844;466800;60.70589
1845;467100;60.53456
1846;467400;60.44264
1847;467700;60.40093
1848;468000;60.37991
1849;468300;60.37053
1850;468600;60.36586
1851;468900;60.36378
1852;469200;60.36274
1853;469500;60.35951
1854;469800;60.21312
1855;470100;60.00728
1856;470400;59.87819
1857;470700;59.81829
1858;471000;59.78677
1859;471300;59.77277
1860;471600;59.76551
1861;471900;59.76225
1862;472200;59.76058
1863;472500;59.75982
1864;472800;59.75945
1865;473100;59.75930
1866;473400;59.74844
1867;473700;59.57994
1868;474000;59.37287
1869;474300;59.26446
1870;474600;59.20741
1871;474900;59.18110
1872;475200;59.16795
1873;475500;59.16206
1874;475800;59.15904
1875;476100;59.15767
1876;476400;59.15699
1877;476700;59.15667
1878;477000;59.15651
1879;477300;59.15648
1880;477600;59.15648
1881;477900;59.15648
1882;478200;59.15648
1883;478500;59.15648
1884;478800;59.15648
1885;479100;59.15648
1886;479400;59.15648
1887;479700;59.15648
1888;480000;59.15648
1889;480300;59.15648
1890;480600;59.15648
1891;480900;59.14645
1892;481200;58.96873
1893;481500;58.77587
1894;481800;58.66822
1895;482100;58.61517
1896;482400;58.58937
1897;482700;58.57701
1898;483000;58.57102
1899;483300;58.56814
1900;483600;58.56675
1901;483900;58.56609
1902;484200;58.56577
1903;484500;58.56562
1904;484800;58.56557
1905;485100;58.56557
1906;485400;58.56557
1907;485700;58.56557
1908;486000;58.56557
1909;486300;58.56557
1910;486600;58.56557
1911;486900;58.56557
1912;487200;58.56557
1913;487500;58.56557
1914;487800;58.56557
1915;488100;58.56557
1916;488400;58.56557
1917;488700;58.56557
1918;489000;58.56557
1919;489300;58.56557
1920;489600;58.56557
1921;489900;58.56557
1922;490200;58.56557
1923;490500;58.56557
1924;490800;58.56557
1925;491100;58.56557
1926;491400;58.56557
1927;491700;58.56557
1928;492000;58.56557
1929;492300;58.56557
1930;492600;58.56557
1931;492900;58.56557
1932;493200;58.56557
1933;493500;58.56557
1934;493800;58.56557
1935;494100;58.56557
1936;494400;58.56557
1937;494700;58.56805
1938;495000;58.69768
1939;495300;58.91580
1940;495600;59.03501
1941;495900;59.09955
1942;496200;59.12836
1943;496500;59.15243
1944;496800;59.32274
1945;497100;59.53631
1946;497400;59.64951
1947;497700;59.70794
1948;498000;59.73435
1949;498300;59.74749
1950;498600;59.75352
1951;498900;59.82663
1952;499200;60.05079
1953;499500;60.21097
1954;499800;60.28910
1955;500100;60.33847
1956;500400;60.53120
1957;500700;60.75004
1958;501000;60.86568
1959;501300;60.92432
1960;501600;60.95154
1961;501900;60.96473
1962;502200;60.97082
1963;502500;60.97376
1964;502800;60.97512
1965;503100;61.03022
1966;503400;61.26271
1967;503700;61.44040
1968;504000;61.53009
1969;504300;61.57372
1970;504600;61.59411
1971;504900;61.60421
1972;505200;61.72396
1973;505500;61.97127
1974;505800;62.12026
1975;506100;62.19503
1976;506400;62.23832
1977;506700;62.43832
1978;507000;62.78448
1979;507300;63.15131
1980;507600;63.35829
1981;507900;63.45870
1982;508200;63.60481
1983;508500;63.85715
1984;508800;63.85532
1985;509100;63.71663
1986;509400;63.63040
1987;509700;63.58875
1988;510000;63.56819
1989;510300;63.55871
1990;510600;63.55411
1991;510900;63.55198
1992;511200;63.55094
1993;511500;63.56680
1994;511800;63.74710
1995;512100;63.74725
1996;512400;63.65497
1997;512700;63.60152
1998;513000;63.57410
1999;513300;63.56160
2000;513600;63.55538
2001;513900;63.56114
2002;514200;63.81177
2003;514500;64.24635
2004;514800;64.36222
2005;515100;64.28686
2006;515400;64.22962
2007;515700;64.21149
2008;516000;64.38323
2009;516300;64.66500
2010;516600;65.03280
2011;516900;65.24883
2012;517200;65.36242
2013;517500;65.29615
2014;517800;65.07461
2015;518100;65.00540
2016;518400;65.00966
2017;518700;65.13806
2018;519000;65.23078
2019;519300;65.27084
2020;519600;65.30482
2021;519900;65.32041
2022;520200;65.33212
2023;520500;65.28062
2024;520800;65.04368
2025;521100;64.87309
2026;521400;64.57117
2027;521700;64.30570
2028;522000;64.09759
2029;522300;63.97551
2030;522600;63.93825
2031;522900;64.07142
2032;523200;64.24458
2033;523500;64.36817
2034;523800;64.44137
2035;524100;64.49102
2036;524400;64.50359
2037;524700;64.36147
2038;525000;64.18339
2039;525300;64.01888
2040;525600;63.93562
2041;525900;63.86987
2042;526200;63.84031
2043;526500;63.81579
2044;526800;63.80526
2045;527100;63.79644
2046;527400;63.79264
2047;527700;63.78955
2048;528000;63.78820
2049;528300;63.78709
2050;528600;63.82715
2051;528900;64.06011
2052;529200;64.23490
2053;529500;64.62619
2054;529800;64.97612
2055;530100;65.16544
2056;530400;65.23981
2057;530700;65.28688
2058;531000;65.31059
2059;531300;65.32613
2060;531600;65.33471
2061;531900;65.34004
2062;532200;65.34318
2063;532500;65.34499
2064;532800;65.46116
2065;533100;65.46171
2066;533400;65.46202
2067;533700;65.46222
2068;534000;65.46230
2069;534300;65.46230
2070;534600;65.46230
2071;534900;65.46230
2072;535200;65.46230
2073;535500;65.46230
2074;535800;65.49270
2075;536100;65.63000
2076;536400;65.82354
2077;536700;65.92233
2078;537000;66.00750
2079;537300;66.04470
2080;537600;66.07493
2081;537900;66.08839
2082;538200;66.03415
2083;538500;65.88778
2084;538800;65.71656
2085;539100;65.63143
2086;539400;65.70853
2087;539700;65.83016
2088;540000;65.94337
2089;540300;66.00614
2090;540600;66.04999
2091;540900;66.07481
2092;541200;66.09012
2093;541500;66.09901
2094;541800;66.10437
2095;542100;66.10767
2096;542400;66.10953
2097;542700;66.11040
2098;543000;66.02094
2099;543300;65.82793
2100;543600;65.70054
2101;543900;65.50260
2102;544200;65.29108
2103;544500;65.09038
2104;544800;64.99376
2105;545100;64.91272
2106;545400;64.87776
2107;545700;64.84843
2108;546000;64.83578
2109;546300;64.82538
2110;546600;64.82079
2111;546900;64.74261
2112;547200;64.59427
2113;547500;64.42156
2114;547800;64.31900
2115;548100;64.08070
2116;548400;63.90393
2117;548700;63.75461
2118;549000;63.67336
2119;549300;63.62073
2120;549600;63.59092
2121;549900;63.44100
2122;550200;63.26751
2123;550500;63.13112
2124;550800;63.04857
2125;551100;62.97655
2126;551400;62.80131
2127;551700;62.61177
2128;552000;62.46326
2129;552300;62.25202
2130;552600;62.00847
2131;552900;61.86815
2132;553200;61.75719
2133;553500;61.70529
2134;553800;61.66418
2135;554100;61.58303
2136;554400;61.37219
2137;554700;61.24221
2138;555000;61.11637
2139;555300;60.96273
2140;555600;60.72388
2141;555900;60.53342
2142;556200;60.23751
2143;556500;60.07315
2144;556800;59.93536
2145;557100;59.87194
2146;557400;59.82193
2147;557700;59.79905
2148;558000;59.78160
2149;558300;59.77244
2150;558600;59.66226
2151;558900;59.50579
2152;559200;59.36850
2153;559500;59.28743
2154;559800;59.23411
2155;560100;59.20323
2156;560400;59.09148
2157;560700;58.91829
2158;561000;58.78879
2159;561300;58.69722
2160;561600;58.64814
2161;561900;58.61436
2162;562200;58.68524
2163;562500;58.84786
2164;562800;58.88249
2165;563100;58.79116
2166;563400;58.72026
2167;563700;58.65339
2168;564000;58.62320
2169;564300;58.59743
2170;564600;58.58486
2171;564900;58.55735
2172;565200;58.44661
2173;565500;58.26049
2174;565800;58.21078
2175;566100;58.31160
2176;566400;58.39051
2177;566700;58.46466
2178;567000;58.46469
2179;567300;58.31580
2180;567600;58.20275
2181;567900;58.10909
2182;568200;58.05948
2183;568500;58.02499
2184;568800;58.00596
2185;569100;57.99359
2186;569400;57.98620
2187;569700;57.98184
2188;570000;57.97893
2189;570300;57.97736
2190;570600;57.97619
2191;570900;57.97562
2192;571200;57.97517
2193;571500;57.97496
2194;571800;57.97479
2195;572100;57.97471
2196;572400;57.97467
2197;572700;57.97467
2198;573000;58.00150
2199;573300;58.11646
2200;573600;58.29242
2201;573900;58.38297
2202;574200;58.46293
2203;574500;58.49699
2204;574800;58.52709
2205;575100;58.54050
2206;575400;58.55142
2207;575700;58.55639
2208;576000;58.56023
2209;576300;58.56216
2210;576600;58.56354
2211;576900;58.56425
2212;577200;58.56474
2213;577500;58.56499
2214;577800;58.56516
2215;578100;58.56526
2216;578400;58.56533
2217;578700;58.56533
2218;579000;58.56533
2219;579300;58.56533
2220;579600;58.56533
2221;579900;58.56533
2222;580200;58.56533
2223;580500;58.56533
2224;580800;58.56533
2225;581100;58.56533
2226;581400;58.56533
2227;581700;58.56533
2228;582000;58.56533
2229;582300;58.56533
2230;582600;58.56533
2231;582900;58.56533
2232;583200;58.56533
2233;583500;58.56533
2234;583800;58.56533
2235;584100;58.56533
2236;584400;58.56533
2237;584700;58.56692
2238;585000;58.62586
2239;585300;58.80267
2240;585600;58.92864
2241;585900;59.02004
2242;586200;59.07330
2243;586500;59.10641
2244;586800;59.12637
2245;587100;59.13829
2246;587400;59.14572
2247;587700;59.14975
2248;588000;59.15256
2249;588300;59.15396
2250;588600;59.15500
2251;588900;59.15549
2252;589200;59.15586
2253;589500;59.15604
2254;589800;59.15624
2255;590100;59.21615
2256;590400;59.40416
2257;590700;59.52060
2258;591000;59.61827
2259;591300;59.66670
2260;591600;59.71078
2261;591900;59.80247
2262;592200;60.00446
2263;592500;60.12654
2264;592800;60.22650
2265;593100;60.27585
2266;593400;60.31267
2267;593700;60.33098
2268;594000;60.34399
2269;594300;60.35087
2270;594600;60.35535
2271;594900;60.35791
2272;595200;60.35950
2273;595500;60.39602
2274;595800;60.56157
2275;596100;60.71602
2276;596400;60.81222
2277;596700;60.88140
2278;597000;60.91608
2279;597300;60.94223
2280;597600;60.09310
2281;597900;59.88924
2282;598200;59.89460
2283;598500;59.89892
2284;598800;59.92323
2285;599100;60.12652
2286;599400;60.29407
2287;599700;60.45903
2288;600000;60.53380
2289;600300;60.59721
2290;600600;60.62512
2291;600900;60.64777
2292;601200;60.65757
2293;601500;60.66586
2294;601800;60.66965
2295;602100;60.67266
2296;602400;60.67408
2297;602700;60.67511
2298;603000;60.67563
2299;603300;60.67596
2300;603600;60.67620
2301;603900;60.67624
2302;604200;60.67624
2303;604500;60.67624
2304;604800;60.67624
2305;605100;60.67624
2306;605400;60.67624
2307;605700;60.67624
2308;606000;60.67624
2309;606300;60.67624
2310;606600;60.67624
2311;606900;60.67624
2312;607200;60.67624
2313;607500;60.67624
2314;607800;60.67624
2315;608100;60.67624
2316;608400;60.67624
2317;608700;60.67624
2318;609000;60.67624
2319;609300;60.67624
2320;609600;60.67624
2321;609900;60.67624
2322;610200;60.67624
2323;610500;60.67624
2324;610800;60.64163
2325;611100;60.48492
2326;611400;60.26473
2327;611700;60.13621
2328;612000;60.03977
2329;612300;59.98822
2330;612600;59.95364
2331;612900;59.93419
2332;613200;59.92232
2333;613500;59.91513
2334;613800;59.91095
2335;614100;59.90824
2336;614400;59.90678
2337;614700;59.90578
2338;615000;59.90528
2339;615300;59.90492
2340;615600;59.90471
2341;615900;59.90461
2342;616200;59.90461
2343;616500;59.90461
2344;616800;59.90461
2345;617100;59.90461
2346;617400;59.90461
2347;617700;59.90461
2348;618000;59.90461
2349;618300;59.90461
2350;618600;59.90461
2351;618900;59.90461
2352;619200;60.76218
2353;619500;60.97657
2354;619800;60.97657
2355;620100;60.97657
2356;620400;60.97657
2357;620700;60.97657
2358;621000;60.97657
2359;621300;60.97657
2360;621600;60.97657
2361;621900;60.97657
2362;622200;60.97657
2363;622500;60.97657
2364;622800;60.97657
2365;623100;60.97657
2366;623400;60.97657
2367;623700;60.97657
2368;624000;60.97657
2369;624300;60.97657
2370;624600;60.97657
2371;624900;60.97657
2372;625200;60.97657
2373;625500;60.97657
2374;625800;60.97657
2375;626100;60.97657
2376;626400;60.97657
2377;626700;60.97657
2378;627000;60.97657
2379;627300;60.97657
2380;627600;60.97657
2381;627900;60.97657
2382;628200;60.97657
2383;628500;60.97657
2384;628800;60.97657
2385;629100;60.97657
2386;629400;60.97657
2387;629700;60.97657
2388;630000;60.97657
2389;630300;60.97657
2390;630600;60.97657
2391;630900;60.97657
2392;631200;60.97657
2393;631500;60.97657
2394;631800;60.97657
2395;632100;60.96797
2396;632400;60.83746
2397;632700;60.66536
2398;633000;60.56054
2399;633300;60.47697
2400;633600;60.43641
2401;633900;60.40387
2402;634200;60.38948
2403;634500;60.37725
2404;634800;60.37194
2405;635100;60.36747
2406;635400;60.36564
2407;635700;60.36395
2408;636000;60.36323
2409;636300;60.36261
2410;636600;60.36235
2411;636900;60.36212
2412;637200;60.36203
2413;637500;60.36203
2414;637800;60.36203
2415;638100;60.36203
2416;638400;60.36203
2417;638700;60.36203
2418;639000;60.36203
2419;639300;60.36203
2420;639600;60.36203
2421;639900;60.36203
2422;640200;60.36093
2423;640500;60.25299
2424;640800;60.09329
2425;641100;59.97648
2426;641400;59.88863
2427;641700;59.84455
2428;642000;59.80848
2429;642300;59.79192
2430;642600;59.77785
2431;642900;59.77150
2432;643200;59.76606
2433;643500;59.76374
2434;643800;59.76169
2435;644100;59.76083
2436;644400;59.76007
2437;644700;59.75974
2438;645000;59.75948
2439;645300;59.75933
2440;645600;59.75930
2441;645900;59.75930
2442;646200;59.75930
2443;646500;59.75930
2444;646800;59.75930
2445;647100;59.76810
2446;647400;59.91574
2447;647700;60.09650
2448;648000;60.38455
2449;648300;60.62545
2450;648600;60.94286
2451;648900;61.18710
2452;649200;61.35154
2453;649500;61.45697
2454;649800;61.51660
2455;650100;61.57433
2456;650400;61.73349
2457;650700;61.93267
2458;651000;62.04011
2459;651300;62.13497
2460;651600;62.17882
2461;651900;62.21557
2462;652200;62.23186
2463;652500;62.24554
2464;652800;62.25159
2465;653100;62.25651
2466;653400;62.25855
2467;653700;62.26028
2468;654000;62.26102
2469;654300;62.26166
2470;654600;62.26193
2471;654900;62.26217
2472;655200;62.26228
2473;655500;62.26228
2474;655800;62.26228
2475;656100;62.26228
2476;656400;62.26228
2477;656700;62.26228
2478;657000;62.26228
2479;657300;62.26228
2480;657600;62.26228
2481;657900;62.26228
